Simulation Time,Output Voltage,Cart Position,Pendulum Angle,Virtual Measurement
32.98600,0.04049,0.02067,0.03682,0.00594
32.99600,-0.58686,0.02212,0.03835,0.00678
33.00600,-0.83635,0.02339,0.03835,0.00805
33.01600,1.19893,0.02449,0.03835,0.00915
33.02600,2.06265,0.02560,0.03835,0.01026
33.03600,1.89184,0.02680,0.03988,0.01085
33.04600,-0.31429,0.02810,0.03988,0.01215
33.05600,-1.43838,0.02915,0.03988,0.01319
33.06600,0.06751,0.03003,0.03988,0.01408
33.07600,0.12554,0.03076,0.03988,0.01481
33.08600,-1.39095,0.03142,0.03988,0.01547
33.09600,-1.30790,0.03181,0.03835,0.01647
33.10600,0.13101,0.03199,0.03682,0.01726
33.11600,1.51272,0.03219,0.03528,0.01808
33.12600,1.85652,0.03249,0.03375,0.01899
33.13600,0.71300,0.03290,0.03221,0.02001
33.15600,-0.04831,0.03365,0.03068,0.02138
33.16600,1.01857,0.03401,0.03068,0.02174
33.17600,-1.40201,0.03438,0.02915,0.02272
33.18600,0.14381,0.03456,0.02761,0.02351
33.19600,0.71214,0.03463,0.02761,0.02358
33.20600,0.62326,0.03469,0.02608,0.02426
33.21600,-0.00657,0.03474,0.02454,0.02492
33.22600,-0.29690,0.03476,0.02301,0.02556
33.23600,0.74307,0.03472,0.02148,0.02613
33.24600,1.84493,0.03478,0.01994,0.02681
33.25600,1.86471,0.03499,0.01841,0.02763
33.26600,2.77209,0.03535,0.01841,0.02799
33.27600,1.17259,0.03588,0.01841,0.02851
33.28600,-0.07432,0.03640,0.01841,0.02904
33.29600,0.49704,0.03685,0.01687,0.03010
33.30600,4.31139,0.03747,0.01687,0.03072
33.31600,4.41620,0.03826,0.01687,0.03151
33.32600,4.34187,0.03931,0.01841,0.03195
33.33600,1.68463,0.04049,0.01994,0.03251
33.34600,0.43873,0.04172,0.02148,0.03313
33.35600,-0.01447,0.04290,0.02301,0.03370
33.36600,-0.49243,0.04395,0.02454,0.03413
33.37600,-0.83643,0.04479,0.02454,0.03497
33.38600,-0.47275,0.04545,0.02454,0.03563
33.39600,1.13299,0.04602,0.02454,0.03620
33.40600,1.49040,0.04656,0.02454,0.03674
33.41600,1.22186,0.04715,0.02454,0.03733
33.42600,1.28341,0.04783,0.02608,0.03740
33.43600,-1.59185,0.04847,0.02608,0.03804
33.44600,-2.18957,0.04888,0.02608,0.03845
33.45600,-1.28615,0.04895,0.02454,0.03913
33.47600,1.92296,0.04879,0.02148,0.04020
33.48600,3.19606,0.04893,0.02148,0.04034
33.49600,2.38239,0.04933,0.02148,0.04074
33.50600,0.88782,0.04977,0.02148,0.04118
33.51600,0.59712,0.05029,0.02148,0.04170
33.52600,1.24571,0.05077,0.02148,0.04218
33.53600,1.90428,0.05134,0.02148,0.04275
33.54600,2.70637,0.05195,0.02148,0.04336
33.55600,1.91816,0.05272,0.02301,0.04352
33.56800,-0.11216,0.05365,0.02454,0.04384
33.57600,-1.55789,0.05425,0.02454,0.04443
33.58600,0.84481,0.05463,0.02454,0.04481
33.59600,2.38579,0.05511,0.02454,0.04529
33.60600,0.49086,0.05566,0.02608,0.04522
33.61600,-2.29744,0.05618,0.02608,0.04575
33.62600,-0.53870,0.05636,0.02608,0.04593
33.63600,-0.30563,0.05641,0.02608,0.04597
33.64600,-2.07954,0.05634,0.02454,0.04652
33.65600,-0.62751,0.05611,0.02301,0.04691
33.66600,0.95083,0.05581,0.02148,0.04722
33.67600,2.23513,0.05563,0.02148,0.04704
33.68600,1.04487,0.05577,0.01994,0.04779
33.69600,2.93409,0.05602,0.01994,0.04804
33.70600,4.33497,0.05647,0.02148,0.04788
33.71600,1.70361,0.05718,0.02148,0.04859
33.72600,-0.76815,0.05795,0.02301,0.04875
33.73600,-0.14229,0.05850,0.02454,0.04868
33.74600,-1.01718,0.05900,0.02454,0.04918
33.75600,0.65767,0.05932,0.02454,0.04950
33.76600,2.45683,0.05970,0.02454,0.04988
33.77600,1.57792,0.06018,0.02608,0.04975
33.78600,-0.88685,0.06070,0.02761,0.04966
33.79600,-1.38798,0.06109,0.02761,0.05004
33.80600,-1.54117,0.06123,0.02761,0.05018
33.81600,-0.50974,0.06120,0.02761,0.05016
33.82600,-0.98933,0.06111,0.02608,0.05068
33.83600,1.98249,0.06100,0.02608,0.05057
33.85600,0.24179,0.06125,0.02608,0.05082
33.86600,0.24463,0.06136,0.02608,0.05093
33.87600,0.55284,0.06145,0.02608,0.05102
33.88600,0.56373,0.06152,0.02608,0.05109
33.89600,0.41836,0.06159,0.02608,0.05116
33.90600,0.33579,0.06168,0.02608,0.05125
33.91600,0.43788,0.06177,0.02608,0.05134
33.92600,0.66892,0.06186,0.02608,0.05143
33.93600,1.01441,0.06202,0.02761,0.05098
33.94600,-2.66200,0.06213,0.02761,0.05109
33.95600,-2.61265,0.06198,0.02761,0.05093
33.96600,-1.91575,0.06161,0.02608,0.05118
33.97600,-0.34101,0.06111,0.02608,0.05068
33.98600,0.39346,0.06061,0.02454,0.05079
33.99600,1.31308,0.06027,0.02454,0.05045
34.00600,-0.63060,0.06009,0.02301,0.05088
34.01600,2.58877,0.05993,0.02301,0.05073
34.02600,3.45075,0.06016,0.02454,0.05034
34.03600,0.62705,0.06057,0.02608,0.05013
34.04600,-1.14517,0.06104,0.02608,0.05061
34.05600,-0.70018,0.06136,0.02761,0.05032
34.06600,0.21630,0.06157,0.02915,0.04991
34.07600,-1.06726,0.06168,0.02915,0.05002
34.08600,0.27061,0.06170,0.02915,0.05004
34.09600,2.23154,0.06177,0.03068,0.04950
34.10600,-0.82713,0.06191,0.03068,0.04964
34.11600,-1.64171,0.06198,0.03221,0.04909
34.12600,-2.40373,0.06191,0.03221,0.04902
34.13600,-0.39128,0.06166,0.03221,0.04877
34.14600,0.29320,0.06136,0.03221,0.04848
34.15600,-0.19840,0.06111,0.03221,0.04823
34.16600,-0.45943,0.06088,0.03221,0.04800
34.17600,-0.09540,0.06068,0.03221,0.04779
34.18600,0.59024,0.06052,0.03375,0.04702
34.19600,-2.81850,0.06036,0.03375,0.04686
34.20600,-2.44440,0.05997,0.03375,0.04648
34.21600,-1.25112,0.05938,0.03375,0.04588
34.22600,-2.02134,0.05877,0.03375,0.04527
34.23600,-3.44718,0.05800,0.03221,0.04511
34.24600,-0.76641,0.05713,0.03068,0.04486
34.25600,0.75565,0.05627,0.03068,0.04400
34.26600,0.12452,0.05559,0.03068,0.04332
34.27600,-2.15396,0.05495,0.03068,0.04268
34.28600,-2.27531,0.05429,0.02915,0.04263
34.29600,1.66421,0.05370,0.02915,0.04204
34.30600,2.05565,0.05331,0.02915,0.04166
34.31600,1.90444,0.05315,0.03068,0.04088
34.32600,0.12780,0.05322,0.03221,0.04034
34.33600,-1.47750,0.05329,0.03375,0.03979
34.34600,-1.89453,0.05315,0.03528,0.03904
34.35600,-2.20660,0.05286,0.03528,0.03875
34.36600,-1.55308,0.05250,0.03682,0.03777
34.37600,-3.24566,0.05204,0.03682,0.03731
34.38600,-2.17562,0.05143,0.03682,0.03670
34.39600,-0.53442,0.05072,0.03682,0.03600
34.40600,-0.20706,0.05013,0.03682,0.03540
34.41600,0.10592,0.04954,0.03835,0.03420
34.42600,-3.02916,0.04899,0.03835,0.03365
34.43600,-3.65648,0.04824,0.03835,0.03290
34.44600,-2.19221,0.04729,0.03835,0.03195
34.45600,-2.38300,0.04622,0.03835,0.03088
34.46600,-4.08928,0.04499,0.03682,0.03027
34.47600,-2.75318,0.04349,0.03528,0.02938
34.48600,-1.79368,0.04188,0.03375,0.02838
34.49600,-1.61494,0.04022,0.03221,0.02733
34.50600,-1.22115,0.03858,0.03068,0.02631
34.51600,-1.55036,0.03690,0.02915,0.02524
34.52600,-1.94022,0.03524,0.02761,0.02419
34.53600,-1.92840,0.03358,0.02608,0.02315
34.54600,-1.75464,0.03187,0.02454,0.02206
34.55600,-1.69252,0.03015,0.02301,0.02094
34.56600,-1.68005,0.02844,0.02148,0.01985
34.57600,-1.00411,0.02676,0.01994,0.01878
34.58600,-0.87990,0.02514,0.01841,0.01778
34.59800,-1.52729,0.02317,0.01687,0.01642
34.60600,-1.54208,0.02192,0.01534,0.01578
34.61600,-0.43939,0.02026,0.01534,0.01412
34.62600,-0.47522,0.01885,0.01381,0.01332
34.63600,-0.70179,0.01735,0.01227,0.01244
34.64600,-0.73143,0.01594,0.01227,0.01103
34.65600,-2.13009,0.01460,0.01074,0.01030
34.66600,-0.84188,0.01319,0.01074,0.00889
34.67600,-1.67252,0.01178,0.00920,0.00810
34.68600,-1.14577,0.01023,0.00920,0.00655
34.69600,-1.16113,0.00880,0.00767,0.00573
34.70600,-0.92611,0.00734,0.00614,0.00489
34.71600,-1.52484,0.00589,0.00614,0.00343
34.72600,-2.12022,0.00448,0.00460,0.00264
34.73600,-0.84616,0.00296,0.00307,0.00173
34.74600,-0.61445,0.00146,0.00307,0.00023
34.75600,-1.22275,0.00000,0.00153,-0.00061
34.76600,-0.88043,-0.00139,0.00000,-0.00139
34.77600,-0.97917,-0.00286,0.00000,-0.00286
34.78600,-1.21831,-0.00425,-0.00153,-0.00364
34.79600,-0.50429,-0.00566,-0.00307,-0.00443
34.80600,0.84704,-0.00687,-0.00307,-0.00564
34.81600,-1.12294,-0.00798,-0.00307,-0.00675
34.82600,-2.54598,-0.00914,-0.00460,-0.00730
34.83600,0.42931,-0.01028,-0.00460,-0.00844
34.84600,-0.56160,-0.01125,-0.00460,-0.00941
34.85800,-0.44630,-0.01244,-0.00460,-0.01060
34.86600,1.23664,-0.01310,-0.00614,-0.01064
34.87600,1.98621,-0.01375,-0.00614,-0.01130
34.88600,0.78819,-0.01405,-0.00460,-0.01221
34.89600,-0.16710,-0.01421,-0.00307,-0.01298
34.90600,-0.76590,-0.01428,-0.00153,-0.01366
34.91600,-0.47928,-0.01441,0.00000,-0.01441
34.92600,-0.02053,-0.01453,0.00153,-0.01514
34.93600,0.26949,-0.01460,0.00307,-0.01582
34.94600,0.52435,-0.01457,0.00460,-0.01641
34.95600,-0.60743,-0.01450,0.00614,-0.01696
34.96600,-1.30697,-0.01453,0.00767,-0.01760
34.97600,-1.20519,-0.01466,0.00920,-0.01835
34.98600,-1.35394,-0.01489,0.00920,-0.01857
34.99600,-0.34843,-0.01514,0.01074,-0.01944
35.00600,-1.46952,-0.01544,0.01227,-0.02035
35.01600,-2.12653,-0.01573,0.01227,-0.02064
35.02600,-2.03280,-0.01616,0.01227,-0.02107
35.04600,1.45944,-0.01696,0.01381,-0.02248
35.05600,-1.23728,-0.01714,0.01381,-0.02266
35.06600,-2.61988,-0.01732,0.01534,-0.02346
35.07600,-2.51777,-0.01764,0.01534,-0.02378
35.08600,-1.29706,-0.01803,0.01687,-0.02478
35.09600,-2.76189,-0.01857,0.01687,-0.02532
35.10600,-2.12516,-0.01923,0.01687,-0.02598
35.11600,-1.78832,-0.02001,0.01687,-0.02676
35.12600,-2.70934,-0.02087,0.01534,-0.02701
35.13600,-0.61724,-0.02178,0.01534,-0.02792
35.14600,-0.76952,-0.02264,0.01381,-0.02817
35.15600,0.95973,-0.02346,0.01381,-0.02898
35.16600,-0.20234,-0.02410,0.01381,-0.02962
35.17600,-1.73406,-0.02469,0.01381,-0.03021
35.18600,-2.00367,-0.02533,0.01381,-0.03085
35.19600,-2.00723,-0.02608,0.01381,-0.03160
35.21600,-0.78691,-0.02794,0.01227,-0.03285
35.22600,-0.77736,-0.02892,0.01074,-0.03321
35.23600,-0.07900,-0.02983,0.00920,-0.03351
35.24600,0.12540,-0.03067,0.00920,-0.03435
35.25600,0.09298,-0.03135,0.00920,-0.03503
35.26600,-1.65846,-0.03201,0.00920,-0.03569
35.27600,-2.70498,-0.03267,0.00920,-0.03635
35.28600,-3.03613,-0.03349,0.00920,-0.03717
35.29600,-2.25415,-0.03451,0.00767,-0.03758
35.30600,0.58373,-0.03558,0.00614,-0.03803
35.31600,0.39477,-0.03647,0.00460,-0.03831
35.32600,0.26479,-0.03724,0.00460,-0.03908
35.33600,-0.43412,-0.03785,0.00460,-0.03969
35.34600,-1.65877,-0.03844,0.00460,-0.04029
35.35600,-2.12117,-0.03908,0.00460,-0.04092
35.36600,-2.44528,-0.03983,0.00307,-0.04106
35.37600,0.17746,-0.04065,0.00307,-0.04188
35.38600,0.67451,-0.04135,0.00153,-0.04197
35.39600,2.54490,-0.04176,0.00153,-0.04238
35.40600,2.27358,-0.04183,0.00307,-0.04306
35.41600,0.01826,-0.04165,0.00460,-0.04349
35.42600,-1.76619,-0.04151,0.00614,-0.04397
35.43600,-2.55903,-0.04156,0.00614,-0.04401
35.44600,-0.57079,-0.04181,0.00614,-0.04426
35.46600,-2.11136,-0.04213,0.00767,-0.04520
35.47600,-1.60772,-0.04233,0.00767,-0.04540
35.48600,0.58955,-0.04254,0.00767,-0.04561
35.49600,1.83751,-0.04256,0.00920,-0.04624
35.50600,-0.48387,-0.04247,0.01074,-0.04676
35.51600,-2.69651,-0.04240,0.01074,-0.04670
35.52600,-2.05298,-0.04256,0.01227,-0.04747
35.53600,-3.29760,-0.04290,0.01227,-0.04781
35.54600,-4.48401,-0.04349,0.01074,-0.04779
35.55600,-1.27757,-0.04429,0.00920,-0.04797
35.56600,1.04782,-0.04508,0.00920,-0.04877
35.57600,1.53505,-0.04561,0.00767,-0.04867
35.58600,2.03253,-0.04583,0.00767,-0.04890
35.59600,1.28995,-0.04581,0.00767,-0.04888
35.60600,0.61054,-0.04561,0.00920,-0.04929
35.61600,-1.91152,-0.04542,0.01074,-0.04972
35.62600,-2.94348,-0.04542,0.01227,-0.05033
35.63600,-4.29788,-0.04579,0.01227,-0.05070
35.64600,-2.30508,-0.04649,0.01074,-0.05079
35.65600,0.28253,-0.04718,0.00920,-0.05086
35.66600,1.27132,-0.04768,0.00767,-0.05074
35.67600,2.37563,-0.04790,0.00767,-0.05097
35.68600,2.88038,-0.04786,0.00920,-0.05154
35.69600,0.27547,-0.04756,0.01074,-0.05186
35.70600,-2.88083,-0.04731,0.01074,-0.05161
35.71600,-3.62346,-0.04733,0.01227,-0.05224
35.72600,-4.49324,-0.04774,0.01227,-0.05265
35.73600,-2.74063,-0.04845,0.01074,-0.05274
35.74600,-0.73765,-0.04927,0.00920,-0.05295
35.75600,0.96223,-0.05002,0.00767,-0.05308
35.76600,0.14728,-0.05049,0.00614,-0.05295
35.77600,1.30982,-0.05074,0.00614,-0.05320
35.78600,0.89629,-0.05084,0.00614,-0.05329
35.80600,-0.15182,-0.05061,0.00767,-0.05368
35.81600,-1.87318,-0.05054,0.00767,-0.05361
35.82800,0.28274,-0.05056,0.00767,-0.05363
35.83600,1.15960,-0.05059,0.00767,-0.05365
35.84600,1.34057,-0.05047,0.00920,-0.05415
35.85600,-1.68120,-0.05024,0.00920,-0.05393
35.86600,-3.50370,-0.05024,0.01074,-0.05454
35.87600,-5.13947,-0.05061,0.00920,-0.05429
35.88600,-1.70909,-0.05127,0.00767,-0.05434
35.89600,1.10517,-0.05197,0.00614,-0.05443
35.90600,1.67007,-0.05240,0.00614,-0.05486
35.91600,0.16789,-0.05263,0.00460,-0.05447
35.92600,2.14997,-0.05268,0.00460,-0.05452
35.93600,1.91862,-0.05252,0.00460,-0.05436
35.94600,1.33527,-0.05215,0.00614,-0.05461
35.95600,-0.95001,-0.05174,0.00767,-0.05481
35.97600,-1.16267,-0.05145,0.00767,-0.05452
35.98600,-0.06828,-0.05152,0.00767,-0.05459
35.99600,-0.55598,-0.05161,0.00767,-0.05468
36.00600,-1.67247,-0.05174,0.00767,-0.05481
36.02600,-1.37294,-0.05247,0.00614,-0.05493
36.03600,0.24316,-0.05300,0.00307,-0.05422
36.04600,2.26091,-0.05336,0.00307,-0.05459
36.05600,1.77687,-0.05343,0.00153,-0.05404
36.06600,3.42531,-0.05325,0.00153,-0.05386
36.07600,3.15419,-0.05279,0.00307,-0.05402
36.09600,-1.92265,-0.05143,0.00614,-0.05388
36.10600,-2.90869,-0.05104,0.00614,-0.05349
36.11600,-1.58044,-0.05099,0.00614,-0.05345
36.12600,-0.99543,-0.05106,0.00614,-0.05352
36.13600,-0.62789,-0.05127,0.00460,-0.05311
36.14600,0.40298,-0.05145,0.00307,-0.05268
36.15600,1.23584,-0.05156,0.00307,-0.05279
36.16600,0.16537,-0.05154,0.00307,-0.05277
36.17600,-1.87768,-0.05154,0.00153,-0.05215
36.18600,1.11420,-0.05159,0.00153,-0.05220
36.19600,0.52564,-0.05156,0.00000,-0.05156
36.20600,0.94398,-0.05149,0.00000,-0.05149
36.21600,1.91815,-0.05131,0.00000,-0.05131
36.22600,0.64472,-0.05102,0.00000,-0.05102
36.23600,-0.01440,-0.05068,0.00000,-0.05068
36.24600,0.31449,-0.05034,0.00000,-0.05034
36.25600,0.64840,-0.05006,0.00000,-0.05006
36.26600,0.28735,-0.04981,0.00000,-0.04981
36.27600,-0.58036,-0.04968,-0.00153,-0.04906
36.28600,2.20987,-0.04956,-0.00153,-0.04895
36.29600,0.93050,-0.04940,-0.00307,-0.04818
36.30600,2.49774,-0.04913,-0.00307,-0.04790
36.31600,1.61826,-0.04872,-0.00307,-0.04749
36.32600,0.26293,-0.04824,-0.00307,-0.04702
36.33600,-0.18822,-0.04788,-0.00307,-0.04665
36.34600,-0.89785,-0.04768,-0.00307,-0.04645
36.35600,-0.91850,-0.04763,-0.00460,-0.04579
36.36600,0.44652,-0.04768,-0.00614,-0.04522
36.37600,1.50595,-0.04763,-0.00767,-0.04456
36.38600,1.82390,-0.04743,-0.00920,-0.04374
36.39600,2.37341,-0.04711,-0.00920,-0.04343
36.40600,1.46591,-0.04667,-0.00920,-0.04299
36.41600,1.05141,-0.04624,-0.01074,-0.04195
36.42600,2.93387,-0.04577,-0.01074,-0.04147
36.43600,1.36491,-0.04517,-0.01074,-0.04088
36.44600,-0.23691,-0.04461,-0.01074,-0.04031
36.45600,-0.31696,-0.04422,-0.01227,-0.03931
36.46600,2.23099,-0.04386,-0.01381,-0.03833
36.47600,3.47667,-0.04345,-0.01381,-0.03792
36.48600,3.50229,-0.04281,-0.01534,-0.03667
36.49600,4.44021,-0.04190,-0.01534,-0.03576
36.50600,3.68963,-0.04074,-0.01534,-0.03461
36.51600,2.80309,-0.03931,-0.01381,-0.03379
36.52600,0.55325,-0.03781,-0.01227,-0.03290
36.53800,1.17209,-0.03617,-0.01074,-0.03188
36.54600,0.72653,-0.03515,-0.01074,-0.03085
36.55600,2.81883,-0.03392,-0.01074,-0.02963
36.56600,4.87148,-0.03251,-0.00920,-0.02883
36.57600,4.04628,-0.03083,-0.00767,-0.02776
36.58600,1.71754,-0.02894,-0.00614,-0.02649
36.59600,1.66577,-0.02701,-0.00460,-0.02517
36.60600,1.94476,-0.02508,-0.00307,-0.02385
36.61600,0.69038,-0.02314,0.00000,-0.02314
36.62600,0.00045,-0.02130,0.00153,-0.02192
36.63600,0.89338,-0.01953,0.00153,-0.02014
36.64600,2.14517,-0.01778,0.00307,-0.01901
36.65600,2.64699,-0.01598,0.00460,-0.01782
36.66600,1.18719,-0.01414,0.00614,-0.01660
36.67600,0.47317,-0.01237,0.00767,-0.01544
36.68600,1.97298,-0.01071,0.00920,-0.01439
36.69600,2.51409,-0.00898,0.00920,-0.01266
36.70800,2.48677,-0.00678,0.01074,-0.01107
36.71600,3.47799,-0.00523,0.01227,-0.01014
36.72600,4.04623,-0.00311,0.01381,-0.00864
36.73600,3.89189,-0.00086,0.01687,-0.00761
36.74600,2.85516,0.00159,0.01841,-0.00577
36.75600,1.77863,0.00396,0.02148,-0.00463
36.76600,0.56638,0.00641,0.02454,-0.00341
36.77600,0.03426,0.00871,0.02761,-0.00234
36.78600,0.00125,0.01080,0.02915,-0.00086
36.79600,0.77303,0.01278,0.03068,0.00051
36.80600,0.94512,0.01466,0.03221,0.00178
36.81600,1.21898,0.01648,0.03375,0.00298
36.82600,1.42069,0.01821,0.03528,0.00410
36.84600,-1.08760,0.02153,0.03835,0.00619
36.85600,-0.58802,0.02283,0.03835,0.00749
36.86600,-0.86552,0.02399,0.03835,0.00865
36.87600,0.24170,0.02492,0.03835,0.00958
36.88600,-0.17641,0.02571,0.03682,0.01099
36.89600,0.94587,0.02646,0.03682,0.01174
36.90600,1.58879,0.02726,0.03682,0.01253
36.91600,1.08955,0.02801,0.03528,0.01390
36.92600,2.33790,0.02890,0.03528,0.01478
36.93600,1.18134,0.02983,0.03528,0.01572
36.94600,0.29242,0.03076,0.03528,0.01665
36.95600,0.13374,0.03165,0.03528,0.01753
36.96600,0.29183,0.03249,0.03528,0.01838
36.97600,-0.04559,0.03322,0.03528,0.01910
36.98600,-0.81951,0.03385,0.03375,0.02035
36.99600,2.20446,0.03442,0.03375,0.02092
37.00600,1.35696,0.03506,0.03375,0.02156
37.01600,0.81167,0.03572,0.03221,0.02283
37.02600,2.90610,0.03651,0.03221,0.02363
37.03600,2.45474,0.03735,0.03221,0.02447
37.04600,1.79164,0.03835,0.03375,0.02485
37.05600,-1.76476,0.03931,0.03375,0.02581
37.06600,-1.17863,0.03992,0.03375,0.02642
37.07600,-0.37563,0.04040,0.03375,0.02690
37.08600,-1.70136,0.04067,0.03375,0.02717
37.09600,-2.48273,0.04067,0.03221,0.02779
37.10600,-0.82197,0.04049,0.02915,0.02883
37.11600,0.52456,0.04022,0.02761,0.02917
37.12600,1.99573,0.04013,0.02608,0.02970
37.13600,1.97152,0.04022,0.02454,0.03040
37.14600,1.99830,0.04051,0.02454,0.03070
37.15600,1.36496,0.04088,0.02301,0.03167
37.16600,3.06126,0.04140,0.02301,0.03220
37.17600,2.39199,0.04199,0.02301,0.03279
37.18600,1.80059,0.04274,0.02301,0.03354
37.19600,1.93610,0.04354,0.02454,0.03372
37.20600,-0.69677,0.04438,0.02454,0.03456
37.21600,1.06040,0.04502,0.02454,0.03520
37.22600,2.86948,0.04577,0.02608,0.03533
37.23600,-0.14666,0.04642,0.02608,0.03599
37.24600,-0.27465,0.04711,0.02608,0.03668
37.25600,-0.14298,0.04765,0.02761,0.03661
37.26600,-2.53467,0.04799,0.02761,0.03695
37.27600,-2.52967,0.04804,0.02608,0.03761
37.28600,0.34930,0.04788,0.02454,0.03806
37.29600,1.55949,0.04768,0.02301,0.03847
37.30600,2.00909,0.04772,0.02301,0.03852
37.31600,0.85294,0.04786,0.02148,0.03927
37.32600,2.53410,0.04811,0.02148,0.03952
37.33600,1.44451,0.04840,0.02148,0.03981
37.34600,0.02378,0.04874,0.02148,0.04015
37.35800,-0.22542,0.04913,0.02148,0.04054
37.36600,-0.01750,0.04931,0.02148,0.04072
37.37600,-0.20115,0.04949,0.01994,0.04152
37.38600,1.61066,0.04956,0.01994,0.04159
37.39600,2.72617,0.04981,0.01994,0.04184
37.40600,1.19407,0.05004,0.01994,0.04206
37.41600,-0.24231,0.05040,0.01994,0.04243
37.42600,-0.06201,0.05068,0.01994,0.04270
37.43600,1.95191,0.05093,0.01841,0.04356
37.44600,5.23844,0.05145,0.01841,0.04409
37.45600,3.73874,0.05213,0.01994,0.04415
37.46600,0.14690,0.05304,0.02148,0.04445
37.47600,-1.35365,0.05384,0.02301,0.04463
37.48600,-1.41644,0.05434,0.02301,0.04513
37.49600,0.99068,0.05465,0.02301,0.04545
37.50600,1.77621,0.05495,0.02301,0.04575
37.51600,-0.50572,0.05534,0.02454,0.04552
37.52600,-3.79464,0.05554,0.02454,0.04572
37.53600,-3.03944,0.05538,0.02301,0.04618
37.54600,-0.33487,0.05497,0.02148,0.04638
37.55600,1.54978,0.05454,0.01994,0.04656
37.56600,1.84139,0.05431,0.01994,0.04634
37.57600,1.08488,0.05429,0.01841,0.04693
37.58600,2.34832,0.05443,0.01841,0.04706
37.59600,1.61330,0.05470,0.01841,0.04734
37.60600,1.62208,0.05509,0.01841,0.04772
37.61600,2.04162,0.05559,0.01994,0.04761
37.62600,-0.13963,0.05616,0.01994,0.04818
37.63600,0.44441,0.05659,0.02148,0.04800
37.64600,-0.42669,0.05704,0.02148,0.04845
37.65600,1.83839,0.05738,0.02301,0.04818
37.66600,0.95880,0.05795,0.02301,0.04875
37.67600,0.00759,0.05836,0.02454,0.04854
37.68600,-1.82602,0.05875,0.02454,0.04893
37.69600,0.19332,0.05886,0.02454,0.04904
37.70600,1.37133,0.05904,0.02454,0.04923
37.71600,1.65817,0.05929,0.02454,0.04948
37.72600,1.42861,0.05963,0.02608,0.04920
37.73600,-1.52940,0.05995,0.02608,0.04952
37.74600,-0.35051,0.06002,0.02608,0.04959
37.75600,0.58013,0.06011,0.02608,0.04968
37.76800,0.66181,0.06018,0.02608,0.04975
37.77600,0.41426,0.06020,0.02608,0.04977
37.78600,0.09224,0.06029,0.02761,0.04925
37.79600,-3.34130,0.06034,0.02761,0.04929
37.80600,-4.46302,0.05997,0.02608,0.04954
37.81600,-1.24138,0.05929,0.02454,0.04948
37.82600,0.25638,0.05859,0.02301,0.04938
37.83600,2.16050,0.05795,0.02148,0.04936
37.84600,2.43403,0.05766,0.02148,0.04907
37.85600,0.96711,0.05766,0.02148,0.04907
37.86600,1.05678,0.05784,0.02148,0.04925
37.87600,1.22682,0.05797,0.02148,0.04938
37.88600,2.93056,0.05829,0.02301,0.04909
37.89600,0.81746,0.05875,0.02454,0.04893
37.90600,-0.60335,0.05929,0.02608,0.04886
37.91600,-1.21661,0.05961,0.02761,0.04857
37.92600,-2.28109,0.05982,0.02761,0.04877
37.93600,-0.58218,0.05975,0.02761,0.04870
37.94600,0.93302,0.05959,0.02761,0.04854
37.95600,0.83656,0.05954,0.02761,0.04850
37.96600,0.90292,0.05957,0.02761,0.04852
37.97600,-0.06770,0.05961,0.02915,0.04795
37.98600,-2.35673,0.05954,0.02915,0.04788
37.99600,-1.14691,0.05934,0.02915,0.04768
38.00600,-0.37732,0.05907,0.02915,0.04741
38.01600,-0.69298,0.05877,0.02915,0.04711
38.02600,-1.20784,0.05845,0.02915,0.04679
38.03600,-1.57903,0.05802,0.02915,0.04636
38.04600,-2.31341,0.05747,0.02761,0.04643
38.05600,-0.06534,0.05681,0.02761,0.04577
38.06600,0.30286,0.05620,0.02608,0.04577
38.07600,1.70323,0.05575,0.02608,0.04532
38.08600,0.43850,0.05561,0.02608,0.04518
38.09600,0.90391,0.05554,0.02761,0.04450
38.10600,-0.87194,0.05556,0.02761,0.04452
38.11600,-1.70827,0.05552,0.02915,0.04386
38.12600,-1.96729,0.05541,0.02915,0.04375
38.13600,0.86940,0.05522,0.03068,0.04295
38.14600,0.06811,0.05504,0.03068,0.04277
38.15600,-1.32902,0.05497,0.03221,0.04209
38.16600,-2.27668,0.05479,0.03221,0.04191
38.17600,-1.31506,0.05443,0.03221,0.04154
38.18600,0.42338,0.05406,0.03221,0.04118
38.19600,1.34275,0.05377,0.03375,0.04027
38.20600,-1.61964,0.05370,0.03375,0.04020
38.21600,-2.52151,0.05345,0.03528,0.03934
38.22600,-2.79194,0.05315,0.03528,0.03904
38.23600,-0.13647,0.05263,0.03528,0.03852
38.24600,0.96498,0.05224,0.03682,0.03752
38.25600,-2.66557,0.05186,0.03682,0.03713
38.26600,-2.32107,0.05138,0.03682,0.03665
38.27600,-0.31802,0.05079,0.03682,0.03606
38.28600,0.58696,0.05031,0.03835,0.03497
38.29600,-3.09067,0.04981,0.03835,0.03447
38.30600,-2.98264,0.04918,0.03835,0.03384
38.31600,-1.40142,0.04838,0.03835,0.03304
38.32600,-1.09865,0.04752,0.03835,0.03218
38.33600,-2.14464,0.04661,0.03835,0.03127
38.34600,-3.25222,0.04558,0.03835,0.03024
38.35600,-4.65963,0.04431,0.03682,0.02958
38.36600,-4.16717,0.04274,0.03528,0.02863
38.37800,-2.67941,0.04056,0.03375,0.02706
38.38600,-1.49868,0.03904,0.03068,0.02676
